00000000000;0020002000100050408;SALVADOR;COMPUTAÇÃO;BACHARELADO EM CIÊNCIA DA COMPUTAÇÃO;GRADUAÇÃO;BACHARELADO;Ativo;Cotista;Étnico Racial;NÃO;2020;1;2020;Vestibular;Vestibular;;0;1;M;Solteiro;Preta;18;0;0;Matutino;S;N;N;1;-7;Não Retido;1;SALVADOR;BA;NULL;NULL;;NULL;ATIVO
00000000000;0020001060100000804;SALVADOR;COMPUTAÇÃO;BACHARELADO EM CIÊNCIA DA COMPUTAÇÃO;GRADUAÇÃO;BACHARELADO;Ativo;Cotista;Adicional - PNE;NÃO;2016;1;2016;Vestibular;Vestibular;9;1,7;1;M;Casado;Parda;32;1;0;Matutino;S;N;N;3;-5;Não Retido;14;SALVADOR;BA;2017;1;2017;Cancelamento de Matrícula;EVASÃO
00000000000;0020002000100000600;SALVADOR;COMPUTAÇÃO;BACHARELADO EM CIÊNCIA DA COMPUTAÇÃO;GRADUAÇÃO;BACHARELADO;Ativo;Cotista;Social;NÃO;2020;1;2020;SISU;SISU;;0;1;M;Solteiro;Parda;29;1;0;Matutino;S;N;N;1;-7;Não Retido;10;SALVADOR;BA;NULL;NULL;;NULL;ATIVO
00000000000;0020000000100020000;SALVADOR;COMPUTAÇÃO;BACHARELADO EM CIÊNCIA DA COMPUTAÇÃO;GRADUAÇÃO;BACHARELADO;Ativo;Não Cotista;Não Cotista;NÃO;2002;1;2002;Outras;Transferencia Interna;6,44;28,8;3;M;Casado;Não declarado;42;1;0;Matutino;S;N;N;12;2;Retenção Leve;19;SALVADOR;BA;2007;2;2007,5;Transferência Externa;EVASÃO
00000000000;0020000010100040000;SALVADOR;COMPUTAÇÃO;BACHARELADO EM CIÊNCIA DA COMPUTAÇÃO;GRADUAÇÃO;BACHARELADO;Ativo;Não Cotista;Não Cotista;NÃO;2001;1;2001;Vestibular;Vestibular;5,3;6;1;M;Casado;Não declarado;21;0;0;Matutino;S;N;N;4;-6;Não Retido;3;SALVADOR;BA;2002;2;2002,5;Desistência;EVASÃO
00000000000;0020000050101040407;SALVADOR;COMPUTAÇÃO;BACHARELADO EM CIÊNCIA DA COMPUTAÇÃO;GRADUAÇÃO;BACHARELADO;Ativo;Não Cotista;Não Cotista;NÃO;2016;1;2016;Vestibular;Vestibular;6,7;50;10;M;Casado;Não declarado;32;1;0;Matutino;S;N;N;23;13;Retenção Severa;15;SALVADOR;BA;2016;2;2016,5;Formatura;FORMATURA
00000000000;0020001050101050405;SALVADOR;COMPUTAÇÃO;BACHARELADO EM CIÊNCIA DA COMPUTAÇÃO;GRADUAÇÃO;BACHARELADO;Ativo;Não Cotista;Não Cotista;NÃO;2015;1;2015;Vestibular;Vestibular;2,33;0;1;M;Casado;Parda;31;1;0;Matutino;S;N;N;3;-5;Não Retido;15;SALVADOR;BA;2016;1;2016;Cancelamento de Matrícula;EVASÃO
00000000000;0020000000100040805;SALVADOR;COMPUTAÇÃO;BACHARELADO EM CIÊNCIA DA COMPUTAÇÃO;GRADUAÇÃO;BACHARELADO;Ativo;Não Cotista;Não Cotista;NÃO;2003;1;2003;Vestibular;Vestibular;4,04;4,3;1;M;Solteiro;Não declarado;0;0;0;Matutino;S;N;N;2;-8;Não Retido;-1;SALVADOR;BA;2003;2;2003,5;Cancelamento de Matrícula;EVASÃO
00000000000;0020002000100050507;SALVADOR;COMPUTAÇÃO;BACHARELADO EM CIÊNCIA DA COMPUTAÇÃO;GRADUAÇÃO;BACHARELADO;Ativo;Não Cotista;Não Cotista;NÃO;2020;1;2020;Vestibular;Vestibular;8,07;18,3;2;M;Solteiro;Não declarado;19;0;0;Matutino;S;N;N;1;-7;Não Retido;3;SALVADOR;BA;NULL;NULL;;NULL;ATIVO
00000000000;0000509080101000007;SALVADOR;COMPUTAÇÃO;BACHARELADO EM CIÊNCIA DA COMPUTAÇÃO;GRADUAÇÃO;BACHARELADO;Ativo;Não Cotista;Não Cotista;NÃO;1998;1;1998;Vestibular;Vestibular;6,43;26,2;3;M;Solteiro;Não declarado;23;1;0;Matutino;S;N;N;3;-7;Não Retido;3;SALVADOR;BA;1999;1;1999;Desistência;EVASÃO
00000000000;0010909090100060209;SALVADOR;COMPUTAÇÃO;BACHARELADO EM CIÊNCIA DA COMPUTAÇÃO;GRADUAÇÃO;BACHARELADO;Ativo;Não Cotista;Não Cotista;NÃO;1999;1;1999;Vestibular;Vestibular;6,58;7,7;1;M;Solteiro;Não declarado;23;1;0;Matutino;S;N;N;3;-7;Não Retido;4;SALVADOR;BA;2000;1;2000;Falecimento;FALECIMENTO
00000000000;0010909090100060001;SALVADOR;COMPUTAÇÃO;BACHARELADO EM CIÊNCIA DA COMPUTAÇÃO;GRADUAÇÃO;BACHARELADO;Ativo;Não Cotista;Não Cotista;NÃO;1999;1;1999;Vestibular;Vestibular;6,68;100;10;M;Solteiro;Não declarado;25;1;0;Matutino;S;N;N;11;1;Retenção Leve;2;SALVADOR;BA;2004;1;2004;Formatura;FORMATURA
00000000000;0010909090100060401;SALVADOR;COMPUTAÇÃO;BACHARELADO EM CIÊNCIA DA COMPUTAÇÃO;GRADUAÇÃO;BACHARELADO;Ativo;Não Cotista;Não Cotista;NÃO;1999;1;1999;Vestibular;Vestibular;5,49;100;10;M;Solteiro;Não declarado;28;1;0;Matutino;S;N;N;20;10;Retenção Severa;5;SALVADOR;BA;2009;1;2009;Formatura;FORMATURA
00000000000;0020000000100040007;SALVADOR;COMPUTAÇÃO;BACHARELADO EM CIÊNCIA DA COMPUTAÇÃO;GRADUAÇÃO;BACHARELADO;Ativo;Não Cotista;Não Cotista;NÃO;2003;1;2003;Vestibular;Vestibular;8,53;100;10;M;Solteiro;Não declarado;24;1;0;Matutino;S;N;N;10;0;Não Retido;3;SALVADOR;BA;2007;2;2007,5;Formatura;FORMATURA
00000000000;0020000000100040507;SALVADOR;COMPUTAÇÃO;BACHARELADO EM CIÊNCIA DA COMPUTAÇÃO;GRADUAÇÃO;BACHARELADO;Ativo;Não Cotista;Não Cotista;NÃO;2003;1;2003;Vestibular;Vestibular;7,29;29,2;3;M;Solteiro;Não declarado;0;1;0;Matutino;S;N;N;7;-3;Não Retido;-1;SALVADOR;BA;2006;1;2006;Cancelamento de Matrícula;EVASÃO
00000000000;0020000070101040901;SALVADOR;COMPUTAÇÃO;BACHARELADO EM CIÊNCIA DA COMPUTAÇÃO;GRADUAÇÃO;BACHARELADO;Ativo;Não Cotista;Não Cotista;NÃO;2007;1;2007;Vestibular;Vestibular;2,2;0;1;F;Solteiro;Não declarado;21;1;0;Matutino;S;N;N;2;-8;Não Retido;4;SALVADOR;BA;2007;2;2007,5;Cancelamento de Matrícula;EVASÃO
00000000000;0020000070101050901;SALVADOR;COMPUTAÇÃO;BACHARELADO EM CIÊNCIA DA COMPUTAÇÃO;GRADUAÇÃO;BACHARELADO;Ativo;Não Cotista;Não Cotista;NÃO;2007;1;2007;Vestibular;Vestibular;7,31;100;10;M;Solteiro;Não declarado;25;1;0;Matutino;S;N;N;11;1;Retenção Leve;2;SALVADOR;BA;2012;2;2012,5;Formatura;FORMATURA
00000000000;0020001000100000800;SALVADOR;COMPUTAÇÃO;BACHARELADO EM CIÊNCIA DA COMPUTAÇÃO;GRADUAÇÃO;BACHARELADO;Ativo;Não Cotista;Não Cotista;NÃO;2010;1;2010;Vestibular;Vestibular;9,34;100;8;F;Solteiro;Não declarado;23;1;0;Matutino;S;N;N;11;3;Retenção Moderada;2;SALVADOR;BA;2015;1;2015;Formatura;FORMATURA
00000000000;0020001000101040102;SALVADOR;COMPUTAÇÃO;BACHARELADO EM CIÊNCIA DA COMPUTAÇÃO;GRADUAÇÃO;BACHARELADO;Ativo;Não Cotista;Não Cotista;NÃO;2017;2;2017,5;Vestibular;Vestibular;4,98;54,9;5;M;Solteiro;Não declarado;27;1;0;Matutino;S;N;N;18;10;Retenção Severa;8,5;SALVADOR;BA;2018;2;2018,5;Cancelamento de Matrícula;EVASÃO
00000000000;0020001010100080504;SALVADOR;COMPUTAÇÃO;BACHARELADO EM CIÊNCIA DA COMPUTAÇÃO;GRADUAÇÃO;BACHARELADO;Ativo;Não Cotista;Não Cotista;NÃO;2011;1;2011;Vestibular;Vestibular;5,38;25,3;2;M;Solteiro;Não declarado;21;1;0;Matutino;S;N;N;5;-3;Não Retido;2;SALVADOR;BA;2013;1;2013;Desistência;EVASÃO
00000000000;0020001020100020809;SALVADOR;COMPUTAÇÃO;BACHARELADO EM CIÊNCIA DA COMPUTAÇÃO;GRADUAÇÃO;BACHARELADO;Ativo;Não Cotista;Não Cotista;NÃO;2012;1;2012;Vestibular;Vestibular;6,75;89,8;8;M;Solteiro;Não declarado;30;1;0;Matutino;S;N;N;17;9;Retenção Severa;3;SALVADOR;BA;NULL;NULL;;NULL;ATIVO
00000000000;0020001080100040108;SALVADOR;COMPUTAÇÃO;BACHARELADO EM CIÊNCIA DA COMPUTAÇÃO;GRADUAÇÃO;BACHARELADO;Ativo;Não Cotista;Não Cotista;NÃO;2018;1;2018;Vestibular;Vestibular;8,29;29,7;3;M;Solteiro;Não declarado;25;1;0;Matutino;S;N;N;5;-3;Não Retido;6;SALVADOR;BA;NULL;NULL;;NULL;ATIVO
00000000000;0020002000100060400;SALVADOR;COMPUTAÇÃO;BACHARELADO EM CIÊNCIA DA COMPUTAÇÃO;GRADUAÇÃO;BACHARELADO;Ativo;Não Cotista;Não Cotista;SIM;2020;1;2020;Vestibular;Vestibular;;0;1;M;Solteiro;Branca;20;1;0;Matutino;S;N;N;1;-7;Não Retido;2;SALVADOR;BA;NULL;NULL;;NULL;ATIVO
00000000000;0020001080100080204;SALVADOR;COMPUTAÇÃO;BACHARELADO EM CIÊNCIA DA COMPUTAÇÃO;GRADUAÇÃO;BACHARELADO;Ativo;Cotista;Étnico Racial;NÃO;2018;1;2018;SISU;SISU;6,31;27,9;3;M;Solteiro;Parda;23;1;2;Matutino;S;N;N;5;-3;Não Retido;1;SALVADOR;BA;NULL;NULL;;NULL;ATIVO
